Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
2020-02-25 16:29,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,4e3690bf18d458f7973e47c5a4bba9c8c25f324ab8bab949b9a4a78e1e677d95,https://www.virustotal.com/gui/file/4e3690bf18d458f7973e47c5a4bba9c8c25f324ab8bab949b9a4a78e1e677d95,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 16:25,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,55 / 72,47391cf6c4098812c7e5166481b8654eb9a2e5bfce0b0f2dbc4471d3efc63849,https://www.virustotal.com/gui/file/47391cf6c4098812c7e5166481b8654eb9a2e5bfce0b0f2dbc4471d3efc63849,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 16:25,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,57 / 73,9a6481cd87bb94c3452178ea65b228ffea59e6a90ee336c3f04fff9754da188d,https://www.virustotal.com/gui/file/9a6481cd87bb94c3452178ea65b228ffea59e6a90ee336c3f04fff9754da188d,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 14:56,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,55 / 72,f5014927359fe92abe51a2a396184516d359cfc35a956178745e73fd12321c3e,https://www.virustotal.com/gui/file/f5014927359fe92abe51a2a396184516d359cfc35a956178745e73fd12321c3e,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 11:35,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,57 / 73,195ee489d7b13e3a987c2c01a98487360091654a1a3e03608c8e603c3fa5a057,https://www.virustotal.com/gui/file/195ee489d7b13e3a987c2c01a98487360091654a1a3e03608c8e603c3fa5a057,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 10:54,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,56 / 73,62476d720d48090338e71ceccc3976a88db18168677f048884eb433e1e4fc09d,https://www.virustotal.com/gui/file/62476d720d48090338e71ceccc3976a88db18168677f048884eb433e1e4fc09d,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 10:16,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,55 / 72,ea67b42866885a484b8a668bf8f7b12a029840d41fac6ee1a5e9f934d2154c01,https://www.virustotal.com/gui/file/ea67b42866885a484b8a668bf8f7b12a029840d41fac6ee1a5e9f934d2154c01,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 09:44,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,56 / 71,18f63c42c1028363d5a5186f6e42bae63ed33320c4031aee0f01476ebb4f9b9d,https://www.virustotal.com/gui/file/18f63c42c1028363d5a5186f6e42bae63ed33320c4031aee0f01476ebb4f9b9d,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 07:24,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,55 / 72,8f601c5254011eeddec1eeae2e802bec5b7ebd27a16c1dae80acb41e79b9cf79,https://www.virustotal.com/gui/file/8f601c5254011eeddec1eeae2e802bec5b7ebd27a16c1dae80acb41e79b9cf79,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 05:58,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 73,9c20dfcdf0f362785373078dbd30aad4b822e287ab1ee03366124a379a78b16b,https://www.virustotal.com/gui/file/9c20dfcdf0f362785373078dbd30aad4b822e287ab1ee03366124a379a78b16b,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 05:54,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 73,7346f2723d5665db1ae254a5586b26cbcf65f0cb5db1b5e848ac8957a2c922fd,https://www.virustotal.com/gui/file/7346f2723d5665db1ae254a5586b26cbcf65f0cb5db1b5e848ac8957a2c922fd,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 05:52,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 72,df532c7d989d22710acdff76a476562d165528ea4e0016179ee6aa9be5b48478,https://www.virustotal.com/gui/file/df532c7d989d22710acdff76a476562d165528ea4e0016179ee6aa9be5b48478,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 05:45,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,57 / 72,6858cc5b920eefac6cd378347cd8e915de0c1e30c0448129db86e968083fe4c9,https://www.virustotal.com/gui/file/6858cc5b920eefac6cd378347cd8e915de0c1e30c0448129db86e968083fe4c9,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 05:19,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 71,6480591deab55542a51b8261e77da6168d8f3ff109575b70bc31ca55b217f877,https://www.virustotal.com/gui/file/6480591deab55542a51b8261e77da6168d8f3ff109575b70bc31ca55b217f877,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 05:03,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,13c1ffda598ddf7667916b55bb9fd9ecf518dfcac3077b76417e27d4e6787804,https://www.virustotal.com/gui/file/13c1ffda598ddf7667916b55bb9fd9ecf518dfcac3077b76417e27d4e6787804,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 04:45,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,55664221012791443e5b2238951c24dd784a1429be0f5f50d6264a60ae9ce86a,https://www.virustotal.com/gui/file/55664221012791443e5b2238951c24dd784a1429be0f5f50d6264a60ae9ce86a,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 04:17,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,52 / 70,ced03b5a91f72e42779a217dc1361684ce90f45078585f76cd6d90567a942e4f,https://www.virustotal.com/gui/file/ced03b5a91f72e42779a217dc1361684ce90f45078585f76cd6d90567a942e4f,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 04:08,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,63acf031b9ccc410066ba392ddd616aa9dc48c9dcecfa19cff6356120fe77376,https://www.virustotal.com/gui/file/63acf031b9ccc410066ba392ddd616aa9dc48c9dcecfa19cff6356120fe77376,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 04:08,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,55 / 73,30ce7efb07506044aaa14efc5421f22b793c99c135b62f0a42e97b1c3ee6de70,https://www.virustotal.com/gui/file/30ce7efb07506044aaa14efc5421f22b793c99c135b62f0a42e97b1c3ee6de70,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 04:04,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,56 / 72,9fbae57df301079655e3da36d83e2b38630f368cae5de2cde192bd1861735848,https://www.virustotal.com/gui/file/9fbae57df301079655e3da36d83e2b38630f368cae5de2cde192bd1861735848,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 02:40,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,62fbd34bc90e18e56d426cf8e731c9524ec9d7ba43bcbdb86f0cc24dc22ca7dd,https://www.virustotal.com/gui/file/62fbd34bc90e18e56d426cf8e731c9524ec9d7ba43bcbdb86f0cc24dc22ca7dd,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 02:33,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 72,17e21bb9b3b5bd0c524b358a8366ed57e1a3db0b3df6bb7c32bdc374fce3e519,https://www.virustotal.com/gui/file/17e21bb9b3b5bd0c524b358a8366ed57e1a3db0b3df6bb7c32bdc374fce3e519,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 02:29,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 72,36f4911b5ae63545e9508c7aea63ea07ad0f0f4628955098c6f2baa454027a9d,https://www.virustotal.com/gui/file/36f4911b5ae63545e9508c7aea63ea07ad0f0f4628955098c6f2baa454027a9d,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 02:19,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,51 / 70,f522445d9ffa9909d052bce9322fdf7966b87398fff4aa61b8961b53e6b80295,https://www.virustotal.com/gui/file/f522445d9ffa9909d052bce9322fdf7966b87398fff4aa61b8961b53e6b80295,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 02:11,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 71,f0ce81deb9910d3bef048bdc03e409700873667e5f786cc625086885a6587c3c,https://www.virustotal.com/gui/file/f0ce81deb9910d3bef048bdc03e409700873667e5f786cc625086885a6587c3c,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 01:39,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,0224fbf0b408a40ec5d13c4d923cc689ad964e660de8cd33dbf479cad2aa228e,https://www.virustotal.com/gui/file/0224fbf0b408a40ec5d13c4d923cc689ad964e660de8cd33dbf479cad2aa228e,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 01:00,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 73,bea0009bace68059a97497e27762b54e537c37968e44a13326e52fb985a152a8,https://www.virustotal.com/gui/file/bea0009bace68059a97497e27762b54e537c37968e44a13326e52fb985a152a8,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 00:47,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,58 / 72,831908fb27758b69c8d18020bbc976588d57428400ed29cd61401e7251489f3a,https://www.virustotal.com/gui/file/831908fb27758b69c8d18020bbc976588d57428400ed29cd61401e7251489f3a,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-25 00:30,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,348d7d658779cab40910440af09ec57c7212aa8ecebe7c084bef8157c627fd3e,https://www.virustotal.com/gui/file/348d7d658779cab40910440af09ec57c7212aa8ecebe7c084bef8157c627fd3e,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 21:50,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,5e95b9c8c302af18324992fccb096a21a84d46ee1b23d56de43c8db4f6134bd6,https://www.virustotal.com/gui/file/5e95b9c8c302af18324992fccb096a21a84d46ee1b23d56de43c8db4f6134bd6,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 21:25,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 72,7889ef6fe27dbd7905f186921a9a96a49bb53e38b2686cef9bf55f6145c349e9,https://www.virustotal.com/gui/file/7889ef6fe27dbd7905f186921a9a96a49bb53e38b2686cef9bf55f6145c349e9,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 21:07,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,56 / 73,14f6b5c3ec2f6399a6faa6688a44b02d33592ba3b1a4b4a6bff57ad5cc7c179c,https://www.virustotal.com/gui/file/14f6b5c3ec2f6399a6faa6688a44b02d33592ba3b1a4b4a6bff57ad5cc7c179c,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 20:46,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,55 / 73,0a670495a9f643a41a0e2a192e9ff6464176c5d7236bfd07b66f466879fef38e,https://www.virustotal.com/gui/file/0a670495a9f643a41a0e2a192e9ff6464176c5d7236bfd07b66f466879fef38e,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 20:32,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,56 / 72,e8eda6b5eec1731701252e9f3b6acd8190e8535e07efcca884c176f0b5560dba,https://www.virustotal.com/gui/file/e8eda6b5eec1731701252e9f3b6acd8190e8535e07efcca884c176f0b5560dba,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 19:53,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,58 / 72,5b626b15bcc547ca019ca3621a32b4562432bdb50ec9b70239d005891b19021d,https://www.virustotal.com/gui/file/5b626b15bcc547ca019ca3621a32b4562432bdb50ec9b70239d005891b19021d,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 18:44,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,52 / 71,82e66aed0db326f8d2c3cb9fd6406d449464eb305a1b11ed648da7a75a19b381,https://www.virustotal.com/gui/file/82e66aed0db326f8d2c3cb9fd6406d449464eb305a1b11ed648da7a75a19b381,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 18:30,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,55 / 73,ceb9e873b07c01feb179961cac611141ac759a4a96ec1f0f45fd3a4f570093bf,https://www.virustotal.com/gui/file/ceb9e873b07c01feb179961cac611141ac759a4a96ec1f0f45fd3a4f570093bf,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 16:47,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,56 / 73,676e34b575eecae206919cfcb672827ce548fd0413e930d70af5470ef586dc2d,https://www.virustotal.com/gui/file/676e34b575eecae206919cfcb672827ce548fd0413e930d70af5470ef586dc2d,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 16:37,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 73,03628f2f95b83109a13b089042bee1310cc44d922b98e0ef0dfbf0bdaf36bfaa,https://www.virustotal.com/gui/file/03628f2f95b83109a13b089042bee1310cc44d922b98e0ef0dfbf0bdaf36bfaa,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 16:33,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,fe5d6719808d46bda4c8f255bf2ba3aef6949a963a8dae9fe656595f9f4644f4,https://www.virustotal.com/gui/file/fe5d6719808d46bda4c8f255bf2ba3aef6949a963a8dae9fe656595f9f4644f4,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 16:02,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,55 / 73,847f6e66414382985028143f46e752c4287d40051246137bf37d81b676165e1d,https://www.virustotal.com/gui/file/847f6e66414382985028143f46e752c4287d40051246137bf37d81b676165e1d,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 14:54,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,5b278913d9d458814bfcdf8f6ff09e962a8f5806c328997c02f68cbbbb330b1a,https://www.virustotal.com/gui/file/5b278913d9d458814bfcdf8f6ff09e962a8f5806c328997c02f68cbbbb330b1a,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 13:22,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 72,2ee30f98e41a7a4e1420a1bc602864ba9a2f19bab5251447a8eba3448c61ed09,https://www.virustotal.com/gui/file/2ee30f98e41a7a4e1420a1bc602864ba9a2f19bab5251447a8eba3448c61ed09,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 13:11,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,55 / 73,afc53e97ec37c6d72443d8d048c15b49d9f591322441e7b7f76b0a595bf7670f,https://www.virustotal.com/gui/file/afc53e97ec37c6d72443d8d048c15b49d9f591322441e7b7f76b0a595bf7670f,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 12:52,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,56 / 73,48d3a0d05c97f98d1a96f7c85878a976da79b1550e57a948213cf3ee89e33731,https://www.virustotal.com/gui/file/48d3a0d05c97f98d1a96f7c85878a976da79b1550e57a948213cf3ee89e33731,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 12:39,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 73,fc8d88faabb6f9fe5212d3e6b21585543b953ebea029fe74f8d43a3f2ffe574e,https://www.virustotal.com/gui/file/fc8d88faabb6f9fe5212d3e6b21585543b953ebea029fe74f8d43a3f2ffe574e,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 11:27,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 72,1529d2a8b2657d9dc13c29aea2e01ae9c8b238d28cf4d5de94722800a211bda6,https://www.virustotal.com/gui/file/1529d2a8b2657d9dc13c29aea2e01ae9c8b238d28cf4d5de94722800a211bda6,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 10:01,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,52 / 71,cb028b11564c40ab99eb7657a45c0df72c8fcdc8ddbdf0964590be484234628e,https://www.virustotal.com/gui/file/cb028b11564c40ab99eb7657a45c0df72c8fcdc8ddbdf0964590be484234628e,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 09:46,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 72,e57f5235dc4b21b0e9e1be842712411b70c7be591423cf9773c130fd5d8201a9,https://www.virustotal.com/gui/file/e57f5235dc4b21b0e9e1be842712411b70c7be591423cf9773c130fd5d8201a9,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 08:41,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 73,9e131964165bef2bbf345304192c07688a7a547d6d7cad851e7fb7d5c4efc334,https://www.virustotal.com/gui/file/9e131964165bef2bbf345304192c07688a7a547d6d7cad851e7fb7d5c4efc334,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 08:41,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,57 / 72,69d57007ea61be68677f6129b564cbf732d5642795e7df41eafd97d297bfc304,https://www.virustotal.com/gui/file/69d57007ea61be68677f6129b564cbf732d5642795e7df41eafd97d297bfc304,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 07:47,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 72,38f056abb54f8cfe43838aaaf64edcfff8fed4431935e2355c8a6cf70afcd0ac,https://www.virustotal.com/gui/file/38f056abb54f8cfe43838aaaf64edcfff8fed4431935e2355c8a6cf70afcd0ac,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
2020-02-24 07:21,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 72,ef694b2cdd478e585caa151f281baf523be2924e427cb73be0d3123770cada1c,https://www.virustotal.com/gui/file/ef694b2cdd478e585caa151f281baf523be2924e427cb73be0d3123770cada1c,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
